cik,gvkey,company_name,tic,cusip,sic,naics
0000018820,1007.0,ABKCO INDUSTRIES INC,4135B,000774109,3652.0,334612.0
0000018827,2872.0,EKCO GROUP INC /DE/,,,,
0000018873,2877.0,CENTURY BUSINESS CREDIT CORP,,,,
0000018886,21312.0,WOLVERINE HOLDING CORP.,,,,
0000018914,2883.0,CENTURY REALTY TRUST,,,,
0000018926,2884.0,"LUMEN TECHNOLOGIES, INC.",,,,
0000018937,2888.0,CERADYNE INC,,,,
0000019002,2897.0,"CYBRDI, INC.",,,,
0000019047,2544.0,CGS SCIENTIFIC CORP,,,,
0000019144,265109.0,CHAMPION HOME BUILDERS CO,,,,
0000019149,26900.0,CHAMPION INDUSTRIES INC,,,,
0000019150,2917.0,CHAMPION INTERNATIONAL CORP,,,,
0000019161,2918.0,CHAMPION PARTS INC,,,,
0000019230,1082.0,SERVIDYNE INC,SERV.1,81765M106,8700.0,541310.0
0000019252,2929.0,CHAPARRAL RESOURCES INC,,,,
0000019342,2936.0,CHARLOTTE MOTOR SPEEDWAY INC,,,,
0000019353,2938.0,CHARMING SHOPPES INC,,,,
0000019392,126136.0,CHARTER COMMUNICATIONS INC,,,,
0000019399,145636.0,CHARTER FINANCIAL CORP,,,,
0000019411,2940.0,MAGELLAN HEALTH INC,,,,
0000019446,2942.0,CANTEL MEDICAL LLC,,,,
0000019489,2943.0,CHASE MANHATTAN CORP,,,,
0000019520,2950.0,CHATTEM INC,IREX.1,462683103,1700.0,235420.0
0000019584,2960.0,CHEMED CORP,,,,
0000019610,1084.0,WORLDS INC,WDDD,98159J200,7370.0,519290.0
0000019612,15197.0,TCF FINANCIAL CORP,,,,
0000019617,2968.0,JPMORGAN CHASE & CO,,,,
0000019690,1086.0,AMETECH INC,3AMETE,031095102,4955.0,562112.0
0000019704,2975.0,CHERRY CORP,,,,
0000019719,2980.0,VERIZON WASHINGTON DC INC,,,,
0000019722,2978.0,VERIZON MARYLAND INC,,,,
0000019724,2981.0,VERIZON WEST VIRGINIA INC,,,,
0000019725,2979.0,VERIZON VIRGINIA INC,,,,
0000019731,2982.0,CANAL CORP,,,,
0000019745,2986.0,CHESAPEAKE UTILITIES CORP,,,,
0000019850,16609.0,ACCEL INTL CORP,IZML,46575M109,6331.0,524126.0
0000019855,2994.0,CHICAGO MILWAUKEE CORP,,,,
0000019871,2999.0,CHICAGO RIVET & MACHINE CO,,,,
0000019880,1090.0,ACCESS CORP,1416B,004312104,7370.0,811212.0
0000019913,3002.0,CHIEF CONSOLIDATED MINING CO,,,,
0000019957,163179.0,REPUBLIC OF CHILE,,,,
0000020041,3013.0,CHOCK FULL O NUTS CORP,,,,
0000020067,3015.0,CHRIS CRAFT INDUSTRIES INC,,,,
0000020104,3016.0,CHRISTIANA COMPANIES INC,,,,
0000020164,3023.0,CHRYSLER FINANCIAL CORP,,,,
0000020171,3024.0,CHUBB CORP,,,,
0000020199,3027.0,CLI CAPITAL,,,,
0000020212,3028.0,CHURCHILL DOWNS INC,,,,
0000020232,3031.0,CHYRONHEGO CORP,,,,
0000020240,1107.0,ACE HARDWARE CORP,2675B,00499Y939,5070.0,4217.0
0000020286,14824.0,CINCINNATI FINANCIAL CORP,,,,
0000020290,3039.0,"DUKE ENERGY OHIO, INC.",,,,
0000020310,11606.0,WRIGHT ENERGY CORP,WREN,982330102,1311.0,211111.0
0000020340,1094.0,ACETO CORP,ACETQ,004446100,5160.0,424690.0
0000020356,3050.0,CIRCLE FINE ART CORP,,,,
0000020358,16771.0,CIRCLE INCOME SHARES INC,,,,
0000020388,2549.0,CIT GROUP INC,,,,
0000020405,3066.0,CITICORP,,,,
0000020469,63266.0,UNITED MAGAZINE CO,,,,
0000020520,3078.0,"FRONTIER COMMUNICATIONS PARENT, INC.",,,,
0000020620,1097.0,ACMAT CORP  -CL A,ACMTA,004616207,6351.0,524126.0
0000020629,2556.0,CSS INDUSTRIES INC,,,,
0000020639,24010.0,AMBASE CORP,,,,
0000020691,3089.0,CLARION CAPITAL CORP,,,,
0000020700,1099.0,ACME ELECTRIC CORP,ACEE,004644100,3612.0,335311.0
0000020740,3093.0,CLARCOR INC.,,,,
0000020750,1100.0,ACME GENERAL CORP,ACME.,004671103,3420.0,
0000020758,14931.0,CLARK MELVIN SECURITIES CORP /BD,,,,
0000020762,16473.0,PREMCOR REFINING GROUP INC,,,,
0000020784,3095.0,CLARKE CORP,,,,
0000020810,3097.0,CLARKSON INDUSTRIES INC,,,,
0000020819,3099.0,CLARY CORP,,,,
0000020947,12564.0,CLEVELAND ELECTRIC ILLUMINATING CO,,,,
0000020975,3111.0,CLEVETRUST REALTY INVESTORS,,,,
0000020980,1104.0,ACME UNITED CORP,ACU,004816104,3842.0,339113.0
0000021076,3121.0,CLOROX CO /DE/,,,,
0000021157,2553.0,CMI TEREX CORP,,,,
0000021175,2558.0,CNA FINANCIAL CORP,,,,
0000021178,14690.0,PROSPECT STREET INCOME SHARES INC,,,,
0000021212,3126.0,ALL AMERICAN GROUP INC,,,,
0000021221,3127.0,UNITED VANGUARD HOMES INC /DE,,,,
0000021239,19948.0,COASTAL CARIBBEAN OILS & MINERALS LTD,,,,
0000021247,25075.0,COASTAL FINANCE CORP,,,,
0000021267,3130.0,EL PASO CGP CO LLC,,,,
0000021271,15247.0,VALERO ENERGY CORP,,,,
0000021310,3135.0,COBE LABORATORIES INC,DOCO.1,233240100,5990.0,446130.0
0000021327,3138.0,COCA COLA BOTTLING CO CONSOLIDATED (PRED),,,,
0000021340,1012.0,ACS INDUSTRIES INC,6927B,000874107,3357.0,331491.0
0000021344,3144.0,COCA COLA CO,,,,
0000021350,30697.0,AFFILIATED COMPUTER SERVICES,ACS,008190100,7374.0,518210.0
0000021410,3160.0,COEUR D ALENES CO,,,,
0000021438,3156.0,"THINKENGINE NETWORKS, INC.",,,,
0000021450,1108.0,PRINCETON HOLDINGS INC,PRHD,741885107,5020.0,421220.0
0000021510,3157.0,COHERENT INC,,,,
0000021535,3158.0,COHU INC,,,,
0000021610,3165.0,RANGER INDUSTRIES INC,,,,
0000021627,3167.0,COLEMAN CO INC,,,,
0000021660,1114.0,ACUSHNET CO,ACSH,005086103,3060.0,
0000021665,3170.0,COLGATE PALMOLIVE CO,,,,
0000021686,3172.0,COLLAGEN AESTHETICS INC,,,,
0000021759,3178.0,COLLINS INDUSTRIES INC,,,,
0000021780,1121.0,ADAMS RESOURCES & ENERGY INC,AE,006351308,5172.0,424720.0
0000021828,3184.0,"CCOM GROUP, INC.",,,,
0000021860,1117.0,BK TECHNOLOGIES CORP,BKTI,05587G203,3663.0,334220.0
0000022099,3206.0,COLUMBIA ENERGY GROUP,,,,
0000022105,161161.0,COLUMBIA GROWTH FUND INC,,,,
0000022198,3210.0,COLUMBUS SOUTHERN POWER CO /OH/,,,,
0000022229,1903.0,AVALON CORP,,,,
0000022252,3218.0,COMARCO INC,,,,
0000022296,2794.0,CARTER DAY INDUSTRIES INC,,,,
0000022300,1119.0,ADAMS DIVERSIFIED EQUITY FD,ADX,006212104,6726.0,525990.0
0000022337,3235.0,COMINCO LTD,,,,
0000022356,3238.0,COMMERCE BANCSHARES INC /MO/,,,,
0000022362,3238.0,COMMERCE BANKSHARES INC,,,,
0000022366,3239.0,CCH INC,,,,
0000022390,16787.0,COMMERCIAL BANCORPORATION OF COLORADO,,,,
0000022428,3245.0,COMMERCIAL INTERNATIONAL CORP,,,,
0000022444,3246.0,COMMERCIAL METALS CO,,,,
0000022470,3248.0,COMMERCIAL INTERTECH CORP,,,,
0000022551,22008.0,TRI VALLEY CORP,,,,
0000022606,3255.0,COMMONWEALTH EDISON CO,,,,
0000022620,3259.0,COMMONWEALTH GAS CO,,,,
0000022626,31600.0,COMMONWEALTH INDUSTRIES CORP,,,,
0000022698,3273.0,COMSAT CORP,,,,
0000022701,3275.0,"SUNATION ENERGY, INC.",,,,
0000022735,23714.0,COMMUNITY HEALTH SYSTEMS INC/OLD/,,,,
0000022764,3276.0,TRANSITIONAL HOSPITALS CORP,,,,
0000022767,10502.0,TEXAS NEW MEXICO POWER CO,,,,
0000022788,3279.0,COMP U CHECK INC,,,,
0000022872,3288.0,"ADVANZEON SOLUTIONS, INC.",,,,
0000022896,3307.0,COMPUSERVE CORP,,,,
0000022912,3297.0,COMPUDYNE CORP,,,,
0000022962,3306.0,COMPUTER AUTOMATION INC,,,,
0000022989,3315.0,COMPUTER DATA SYSTEMS INC,,,,
0000023019,3365.0,COMPUTER HORIZONS CORP,,,,
0000023023,3368.0,COMPUTER IDENTICS CORP /MA/,,,,
0000023055,3277.0,GROUP 1 SOFTWARE INC,,,,
0000023071,3333.0,ARTESYN TECHNOLOGIES INC,,,,
0000023080,1126.0,ADDMASTER CORP,ADDC,006698203,3578.0,333313.0
0000023082,3336.0,COMPUTER SCIENCES CORP,,,,
0000023100,1043.0,MULTIGRAPHICS INC,MTI.3,625440102,5040.0,421410.0
0000023111,3342.0,COMPUTER TASK GROUP INC,,,,
0000023120,3345.0,COMPUTER TRANSCEIVER SYSTEMS INC,,,,
0000023194,23002.0,COMSTOCK RESOURCES INC,,,,
0000023197,3358.0,COMTECH TELECOMMUNICATIONS CORP /DE/,,,,
0000023217,3362.0,CONAGRA BRANDS INC.,,,,
0000023236,3372.0,LATSHAW ENTERPRISES INC /KS/,,,,
0000023248,3376.0,CT COMMUNICATIONS INC,,,,
0000023249,3375.0,CONCORD FABRICS INC,,,,
0000023259,3376.0,CT COMMUNICATIONS INC /NC,,,,
0000023304,21504.0,CONE MILLS CORP,,,,
0000023341,31479.0,CONGOLEUM CORP,,,,
0000023370,1127.0,ADHESIVES & CHEMICALS INC,3TMAIE,87978Q107,2890.0,
0000023426,3392.0,CONNECTICUT LIGHT & POWER CO,,,,
0000023447,29027.0,CONNECTICUT YANKEE ATOMIC POWER CO,,,,
0000023503,3399.0,CONOLOG CORP,,,,
0000023533,2633.0,CALMAT CO,,,,
0000023607,187077.0,CONSOLIDATION COAL CO,,,,
0000023632,3413.0,CONSOLIDATED EDISON CO OF NEW YORK INC,,,,
0000023657,3415.0,CFI INDUSTRIES INC,,,,
0000023666,9411.0,HILLSHIRE BRANDS CO,,,,
0000023675,3416.0,CON-WAY INC.,,,,
0000023690,1131.0,ADLEY CORP,ADLY,007086101,4210.0,
0000023738,3419.0,CONSOLIDATED NATURAL GAS CO/VA,,,,
0000023752,3422.0,CONSOLIDATED PAPERS INC,,,,
0000023778,22432.0,"CONVERGENCE ETHANOL, INC.",,,,
0000023795,3429.0,"CTO REALTY GROWTH, INC.",,,,
0000023870,1133.0,ADMIRAL CORP,ADL.1,007158108,3651.0,
0000023910,3444.0,CONSUMERS WATER CO,,,,
0000023968,3453.0,CONTINENTAL ASSURANCE CO,,,,
0000024004,4097.0,DUNES HOTELS & CASINOS INC,,,,
0000024008,3458.0,CONTINENTAL CONVEYOR & EQUIPMENT CO,,,,
0000024011,3459.0,CONTINENTAL CORP,,,,
0000024055,3462.0,CONTINENTAL HERITAGE CORP,,,,
0000024058,3463.0,CONTINENTAL BANK CORP,,,,
0000024071,61624.0,CONTINENTAL INFORMATION SYSTEMS CORP,,,,
0000024080,1134.0,ADOBE BUILDING CENTERS INC,ADBEA,007235104,5030.0,
0000024090,16775.0,"CITIZENS, INC.",,,,
0000024104,3465.0,CONTINENTAL MATERIALS CORP,,,,
0000024186,3472.0,CONTEL OF CALIFORNIA INC,,,,
0000024240,3479.0,CONTRAN CORP,ADRS,007338106,3490.0,336399.0
0000024473,3499.0,COOPER LABORATORIES INC STOCKHOLDERS LIQUIDATING T,,,,
0000024491,3502.0,COOPER TIRE & RUBBER CO,,,,
0000024545,3505.0,MOLSON COORS BEVERAGE CO,,,,
0000024570,1138.0,ADVANCE ROSS CORP,AROS.,00750D103,6099.0,523999.0
0000024596,3512.0,COPPERWELD CORP,,,,
0000024602,3514.0,COPPS CORP,,,,
0000024630,1139.0,ADVANCED CHEMICAL TECHNOLOGY,ACTC.,007509102,3412.0,
0000024654,3520.0,CORDIS CORP,,,,
0000024670,1141.0,ADVANCED COMPUTER TECHNIQUES,AVCD,007518103,7373.0,541512.0
0000024734,3531.0,CORNET STORES,,,,
0000024741,3532.0,CORNING INC /NY,,,,
0000024751,3533.0,CORNING NATURAL GAS CORP,,,,
0000024850,6138.0,INTERSIL INC,ISIL.1,460700107,3674.0,
0000024880,1161.0,ADVANCED MICRO DEVICES,AMD,007903107,3674.0,334413.0
0000024910,12075.0,BALLY TECHNOLOGIES INC,BYI,05874B107,3990.0,339999.0
0000025060,1146.0,ADVENT CORP,ADVNQ.,007551104,3651.0,
0000025095,3552.0,TRUE VALUE CO,,,,
0000025118,16802.0,COTTON STATES LIFE INSURANCE CO /,,,,
0000025170,1147.0,ADVERTISING UNLIMITED INC,AUNL,007557101,2750.0,32311.0
0000025191,3555.0,COUNTRYWIDE FINANCIAL CORP,,,,
0000025212,3556.0,COURIER CORP,,,,
0000025232,3562.0,COUSINS PROPERTIES INC,,,,
0000025243,3563.0,COVENTRY CARE INC,,,,
0000025303,31448.0,COX COMMUNICATIONS INC /GA/,,,,
0000025305,31448.0,COX COMMUNICATIONS INC /DE/,,,,
0000025350,2562.0,BESTFOODS,,,,
0000025354,2555.0,CPI CORP,,,,
0000025360,2566.0,CPT HOLDINGS INC,,,,
0000025445,3580.0,"CRANE NXT, CO.",,,,
0000025475,3581.0,CRAWFORD & CO,,,,
0000025506,3586.0,CRAY RESEARCH INC,,,,
0000025520,1150.0,AEGIS CORP,AO.1,007603103,3730.0,
0000025598,3591.0,ONEMAIN FINANCE CORP,,,,
0000025600,3592.0,SPRINGLEAF FINANCE INC,,,,
0000025652,3601.0,CRESTEK INC /NJ/,,,,
0000025657,3600.0,CRESTED CORP,,,,
0000025743,142153.0,"THERAPEUTICSMD, INC.",,,,
0000025757,3607.0,CROMPTON & KNOWLES CORP,,,,
0000025793,3612.0,COSTA INC,,,,
0000025871,3615.0,CROWLEY MILNER & CO,,,,
0000025885,3618.0,CROWN CENTRAL PETROLEUM CORP /MD/,,,,
0000025890,3619.0,CROWN CORK & SEAL CO INC,AERS.,007692106,8711.0,541330.0
0000025895,3622.0,CROWN CRAFTS INC,,,,
0000025900,1155.0,AERO SYSTEMS INC,AESM,007698103,5080.0,4218.0
0000025941,2569.0,CRSS INC,,,,
0000025944,2847.0,CENTRAL & SOUTH WEST SERVICES INC,,,,
0000025970,1156.0,AERODEX INC,AOX.1,007752108,3724.0,
0000025988,3633.0,CRUTCHER RESOURCES CORP,,,,
0000026010,1056.0,AEROFLEX INC,ARXX,007768104,3825.0,334416.0
0000026020,3636.0,CRYSTAL MOUNTAIN INC,AJT,007788102,3721.0,
0000026040,1158.0,AEROLOGICAL RESEARCH INC,AGRO.,007806102,3826.0,
0000026058,2577.0,CTS CORP,,,,
0000026076,3639.0,CUBIC CORP /DE/,,,,
0000026093,3642.0,CULBRO CORP,,,,
0000026110,1159.0,AERONCA INC,ARN.2,007842107,3728.0,336413.0
0000026172,3650.0,CUMMINS INC,,,,
0000026180,20899.0,ARMSTRONG PHARMACEUTICALS,ATPH,042449108,2834.0,325412.0
0000026261,14782.0,CURRENT INCOME SHARES INC,,,,
0000026285,3657.0,BIRDS EYE FOODS INC,,,,
0000026324,3662.0,CURTISS WRIGHT CORP,,,,
0000026360,1175.0,AEROVOX CORP,AVX.2,008086100,3670.0,
0000026361,3666.0,CUSTOMEDIX CORP,,,,
0000026379,3668.0,XOLOGIC INC,,,,
0000026380,1018.0,AES TECHNOLOGY SYSTEMS INC,2938B,001032101,3861.0,333315.0
0000026537,3711.0,"ARGON ST, INC.",,,,
0000026577,17827.0,DAI NIPPON PRINTING CO LTD CITIBANK N A /ADR/,,,,
0000026680,1019.0,AFA PROTECTIVE SYSTEMS INC,AFAP,001038108,7380.0,561621.0
0000026780,3734.0,DANA INC,,,,
0000026782,4148.0,EIP MICROWAVE INC,,,,
0000026820,5327.0,PHOENIX FOOTWEAR GROUP INC,AFBK.,008182107,6020.0,522110.0
0000026821,3736.0,DANIEL INDUSTRIES INC,,,,
0000026840,1179.0,AFFILIATED CAPITAL CORP,AFD,008185100,6552.0,
0000026938,3747.0,DART GROUP CORP,,,,
0000026940,3748.0,DART INDUSTRIES INC,,,,
0000026974,3755.0,DATACARD CORP,,,,
0000026987,3756.0,SMTEK INTERNATIONAL INC,,,,
0000026990,3757.0,DATA DIMENSIONS INC,,,,
0000026994,61386.0,DATA DOCUMENTS INC/DE/,,,,
0000026999,3760.0,DATA GENERAL CORP,,,,
0000027031,3766.0,DATA PROBE INC,,,,
0000027053,3771.0,DATA SYSTEMS INC /OR/,,,,
0000027075,3779.0,DATAMARINE INTERNATIONAL INC,,,,
0000027082,3781.0,DATAMETRICS CORP,,,,
0000027093,3785.0,U.S. GOLD CORP.,,,,
0000027096,3786.0,DATASCOPE CORP,,,,
0000027099,3789.0,DATATAB INC,,,,
0000027116,3796.0,DATRON SYSTEMS INC/DE,,,,
0000027119,3798.0,DATUM INC,,,,
0000027326,3805.0,DAVIS WATER & WASTE INDUSTRIES INC,,,,
0000027367,3807.0,DAXOR CORP,,,,
0000027399,3811.0,THERNAFREEZE PRODUCT CORP.,,,,
0000027410,1182.0,AFTER SIX INC,TUX.1,008315103,2300.0,
0000027419,3813.0,TARGET CORP,,,,
0000027425,1372.0,AMCAST INDUSTRIAL CORP,,,,
0000027430,12612.0,DAYTON POWER & LIGHT CO,,,,
0000027442,3686.0,DBA SYSTEMS INC,,,,
0000027448,3690.0,DC TRADING & DEVELOPMENT CORP,,,,
0000027500,3821.0,DEAN HOLDING CO,,,,
0000027510,9014.0,REFINEMET INTERNATIONAL CO,4056B,758656102,6211.0,
0000027566,3827.0,LYNTON GROUP INC,,,,
0000027613,3833.0,DECORATOR INDUSTRIES INC,,,,
0000027673,3836.0,DEERE JOHN CAPITAL CORP,,,,
0000027748,3839.0,DGT HOLDINGS CORP.,,,,
0000027751,3840.0,DEL LABORATORIES INC,,,,
0000027803,5482.0,P&H MINING EQUIPMENT INC.,,,,
0000027850,145432.0,BANKERS STORE INC,,,,
0000027879,3848.0,DELMARVA POWER & LIGHT CO /DE/,,,,
0000027894,23464.0,CONTINENTAL CAPITAL CORP /CA,,,,
0000027904,3851.0,"DELTA AIR LINES, INC.",,,,
0000027960,157021.0,QSGI INC.,,,,
0000027984,3861.0,DELTONA CORP,,,,
0000027996,3863.0,DELUXE CORP,,,,
0000028010,1022.0,AGM INDUSTRIES INC,AGMN.1,001220102,3714.0,
0000028090,1186.0,AGNICO EAGLE MINES LTD,AEM,008474108,1040.0,212220.0
0000028146,3872.0,HYDRON TECHNOLOGIES INC,,,,
0000028154,3874.0,DENTSPLY INTERNATIONAL INC,,,,
0000028170,1190.0,AGRI DYNAMICS INC,AGDY,008495202,3713.0,336211.0
0000028209,3878.0,DEPOSIT GUARANTY CORP,,,,
0000028238,3879.0,DERAND REAL ESTATE INVESTMENT TRUST,,,,
0000028250,10487.0,TEXAS AMERICAN RESOURCES,7426B,882160302,1311.0,211111.0
0000028262,3819.0,DE ROSE INDUSTRIES INC,,,,
0000028323,3885.0,DESIGNATRONICS INC,,,,
0000028325,3886.0,GRISTEDES FOODS INC,,,,
0000028345,3888.0,DESOTO INC,,,,
0000028365,3892.0,DETECTION SYSTEMS INC,,,,
0000028367,3820.0,COGO GROUP INC.,,,,
0000028372,3895.0,DETREX CORPORATION,,,,
0000028374,3896.0,DETROIT & CANADA TUNNEL CORP,,,,
0000028385,3897.0,DTE ELECTRIC CO,,,,
0000028412,3231.0,COMERICA INC /NEW/,,,,
0000028431,15576.0,DEUTSCHE BANK AG /ADR/,,,,
0000028440,1023.0,AGS COMPUTERS INC,AGS.2,001240100,5045.0,421430.0
0000028452,13311.0,DEVCON INTERNATIONAL CORP,,,,
0000028500,1192.0,AGUIRRE CO,AGG.2,008644106,6500.0,
0000028520,1193.0,AGWAY INC,1900B,008662108,5172.0,424720.0
0000028561,3908.0,DEWEY ELECTRONICS CORP,,,,
0000028582,3911.0,DEXTER CORP,,,,
0000028613,3913.0,DI AN CONTROLS INC,,,,
0000028626,3916.0,LIFECORE BIOMEDICAL INC,,,,
0000028630,3918.0,DRS TECHNOLOGIES INC,,,,
0000028729,148758.0,VERIZON DELAWARE INC,,,,
0000028742,3934.0,DIAPULSE CORP OF AMERICA,,,,
0000028755,3937.0,DIBRELL BROTHERS INC,,,,
0000028761,3939.0,DICK A B CO,,,,
0000028800,1025.0,A I C INTL INC,AIIN,001348101,5040.0,421410.0
0000028823,3946.0,"DIEBOLD NIXDORF, INC",,,,
0000028827,14662.0,BERGSTROM CAPITAL CORP,,,,
0000028860,1026.0,AID INC-DEL CL A,AIDCA,001360106,8062.0,
0000028866,3949.0,CGG HOLDING (U.S.) INC.,,,,
0000028871,3914.0,DI GIORGIO CORP,,,,
0000028887,3955.0,DIGITAL EQUIPMENT CORP,,,,
0000028895,3957.0,DIGITAL PRODUCTS CORP,,,,
0000028917,3964.0,"DILLARD'S, INC.",,,,
0000028990,1196.0,AIKEN INDUSTRIES INC,AKN.1,008788101,3812.0,
0000029002,3969.0,DIODES INC /DEL/,,,,
0000029006,3972.0,DIONICS INC,,,,
0000029040,1197.0,AILEEN INC,AEENQ,008878100,2253.0,315191.0
0000029071,3978.0,DISCOVERY OIL LTD,,,,
0000029082,3980.0,DISNEY ENTERPRISES INC,,,,
0000029233,127395.0,"GPS INDUSTRIES, INC.",,,,
0000029258,3996.0,DIVERSIFIED REALTY INC,,,,
0000029260,1200.0,AIR CALIFORNIA,AIAO,009086109,4512.0,
0000029290,1201.0,AIR CARGO EQUIPMENT CORP,ARCE.1,009095100,3537.0,333924.0
0000029302,11323.0,WEATHERFORD ENTERRA INC,,,,
0000029322,17932.0,TRADEQUEST INTERNATIONAL INC,,,,
0000029332,4001.0,DIXIE GROUP INC,,,,
0000029415,14932.0,DR PEPPER CO,,,,
0000029470,1205.0,AIR FORWARDERS INC,1335B,009118100,4731.0,
0000029504,4015.0,OMEGA COMMERCIAL FINANCE CORP,,,,
0000029530,1207.0,AIR KING CORP,AKNG,009124306,3560.0,
0000029534,4016.0,DOLLAR GENERAL CORP,,,,
0000029590,1036.0,UNITED DOMINION INDUSTRIES LIMITED,,,,
0000029644,4036.0,DONALDSON CO INC,,,,
0000029646,61840.0,CREDIT SUISSE (USA) INC,,,,
0000029669,4040.0,RR DONNELLEY & SONS CO,,,,
0000029690,1209.0,AIR PRODUCTS & CHEMICALS INC,APD,009158106,2810.0,325120.0
0000029693,28450.0,DONNKENNY INC,,,,
0000029806,4049.0,CONSTAR INTERNATIONAL INC,,,,
0000029834,4052.0,ESCALERA RESOURCES CO.,,,,
0000029850,4054.0,DOUGHTIES FOODS INC,,,,
0000029854,4055.0,MAGNA LOMASON CORP,,,,
0000029905,4058.0,DOVER CORP,,,,
0000029915,4060.0,DOW CHEMICAL CO /DE/,,,,
0000029917,4061.0,DOW CORNING CORP,,,,
0000029924,4062.0,DOW JONES & CO INC,,,,
0000029952,11409.0,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD.",,,,
0000029989,4066.0,OMNICOM GROUP INC.,,,,
0000030000,1213.0,AIRBORNE INC,ABF,009269101,4513.0,492110.0
0000030021,6141.0,INTERSTATE BRANDS CORP/DE,,,,
0000030037,4067.0,DRAGON MINING CORP,,,,
0000030067,4069.0,DRAVO CORP,,,,
0000030088,15577.0,DRESDNER BANK AG /FI,,,,
0000030099,4073.0,DRESSER INDUSTRIES INC /DE/,,,,
0000030100,1215.0,AIRCO INC,AN.1,009292103,2810.0,
0000030117,12118.0,GREATE BAY CASINO CORP,,,,
0000030125,14698.0,INSIGHT SELECT INCOME FUND,,,,
0000030140,4077.0,LASERCARD CORP,,,,
0000030162,161173.0,"BNY MELLON RESEARCH GROWTH FUND, INC.",,,,
0000030163,4079.0,"BNY MELLON INVESTMENT ADVISER, INC.",,,,
0000030197,4083.0,DRIVER HARRIS CO,,,,
0000030302,4090.0,ALCO STORES INC,,,,
0000030305,4091.0,DUCOMMUN INC /DE/,,,,
0000030371,4093.0,"DUKE ENERGY CAROLINAS, LLC",,,,
0000030419,4094.0,DEX ONE CORP,,,,
0000030420,1217.0,AIRLIFT INTERNATIONAL INC,ALFT,009374109,4512.0,
0000030500,1218.0,AIRPAX ELECTRONICS INC,AXE.1,009446105,3679.0,
0000030547,4101.0,DUPLEX PRODUCTS INC,,,,
0000030550,1769.0,ARPEJA CALIFORNIA INC,ARPJ.1,042692103,2300.0,
0000030554,4087.0,"EIDP, INC.",,,,
0000030573,24869.0,DUQUESNE LIGHT CO,,,,
0000030625,4108.0,FLOWSERVE CORP,,,,
0000030645,4110.0,DURR FILLAUER MEDICAL INC,,,,
0000030697,3708.0,WENDY'S CO,,,,
0000030770,4119.0,DYNCORP,,,,
0000030780,4120.0,DYNAMIC AMERICAN CORP,,,,
0000030819,4126.0,DYNAMICS CORP OF AMERICA,,,,
0000030822,4127.0,DYNAMICS RESEARCH CORP,,,,
0000030828,4128.0,COBRA ELECTRONICS CORP,,,,
0000030831,4130.0,DYNASIL CORP OF AMERICA,,,,
0000030841,4132.0,ACTERNA CORP,,,,
0000030860,1219.0,AIRWICK INDUSTRIES INC,AWI.1,009536301,2840.0,
0000030875,4159.0,E SYSTEMS INC,,,,
0000030892,4138.0,EAC INDUSTRIES INC,,,,
0000030906,4166.0,EAGLE EXPLORATION CO,,,,
0000030908,15424.0,EAGLE FOOD CENTERS INC,,,,
0000030927,4168.0,EAGLE PICHER INC,,,,
0000030940,1220.0,AJAX MAGNETHERMIC CORP,AJX.1,009644105,3560.0,322299.0
0000030946,4170.0,EALING CORP,,,,
0000030966,4173.0,"MATRIXX RESOURCE HOLDINGS, INC.",,,,
0000030985,4176.0,EARTH SCIENCES INC,,,,
0000031063,6155.0,HUNTER RESOURCES INC,,,,
0000031079,4182.0,WORKSAFE INDUSTRIES INC,,,,
0000031089,4183.0,EASTERN AIR LINES INC,,,,
0000031107,4186.0,EASTERN CO,,,,
0000031160,14304.0,AKORN OPERATING COMPANY LLC,AKRXQ,009728106,2834.0,325412.0
0000031224,4191.0,EASTERN UTILITIES ASSOCIATES,,,,
0000031235,4194.0,EASTMAN KODAK CO,,,,
0000031240,15334.0,AKZO NOBEL NV,AKZOY,010199503,2851.0,325510.0
0000031277,4199.0,EATON CORP,,,,
0000031330,1619.0,AMSOUTH BANCORPORATION,ASO.1,032165102,6020.0,522110.0
0000031347,64112.0,ECHELON CORP,,,,
0000031348,4204.0,ECHLIN INC,,,,
0000031364,4207.0,ECKERD CORP,,,,
0000031410,1014.0,ADDSCO INDUSTRIES INC,3ADDS,000887109,6512.0,531120.0
0000031460,1224.0,SPIRE ALABAMA INC,EGN1,010284008,4924.0,221210.0
0000031462,4213.0,ECOLAB INC.,,,,
0000031530,1225.0,ALABAMA POWER CO,SO1,010392009,4911.0,2211.0
0000031575,4218.0,EDISON BROTHERS STORES INC,,,,
0000031617,4222.0,EDO CORP,,,,
0000031660,4223.0,ECC INTERNATIONAL CORP,,,,
0000031667,4225.0,EDUCATIONAL DEVELOPMENT CORP,,,,
0000031704,10783.0,TWENTY SERVICES INC,,,,
0000031791,4145.0,"REVVITY, INC.",,,,
0000031862,4235.0,EICO ELECTRONIC INSTRUMENT CO INC,,,,
0000031898,100418.0,EISAI CO LTD/ADR,,,,
0000031930,1229.0,ALANTHUS CORP,ALTS.,011634102,7350.0,
0000031970,1050.0,CECO ENVIRONMENTAL CORP,CECO,125141101,3564.0,333413.0
0000031974,4240.0,EL PASO CO,,,,
0000031978,4241.0,EL PASO ELECTRIC CO /TX/,,,,
0000031986,4242.0,EL PASO NATURAL GAS CO LLC,,,,
0000032013,4250.0,ELCO INDUSTRIES INC,,,,
